,tsne_0,tsne_1,sampledornot
3616,-37.726326,-5.9220257,Not sampled
3617,-16.971365,37.32884,Not sampled
3618,-41.163857,44.094406,Not sampled
3619,-50.753304,40.19619,Not sampled
3620,1.542147,-5.9925513,Not sampled
3621,-5.2867417,38.654778,Not sampled
3622,41.56382,-11.575182,sampled
3623,-10.117777,-4.160442,Not sampled
3624,-43.925713,-0.971767,Not sampled
3625,-2.8751757,-26.656237,sampled
3626,29.628654,66.10867,Not sampled
3627,-14.694688,16.055368,Not sampled
3628,-2.8751757,-26.656237,sampled
3629,-44.708664,42.881702,Not sampled
3630,-17.832212,8.859326,Not sampled
3631,-46.876312,45.56384,Not sampled
3632,-7.3619013,4.334668,sampled
3633,-45.11902,42.25685,Not sampled
3634,29.020357,66.711945,Not sampled
3635,-43.925835,18.292585,sampled
3636,-66.9311,34.76636,Not sampled
3637,-7.109084,43.836895,Not sampled
3638,69.50335,47.705887,Not sampled
3639,-66.94585,28.482498,Not sampled
3640,28.47816,65.23645,Not sampled
3641,28.526651,66.69886,Not sampled
3642,-47.06963,35.987938,Not sampled
3643,-45.21744,37.255104,Not sampled
3644,-47.682304,23.475325,sampled
3645,-27.030394,-13.078156,Not sampled
3646,-61.35909,40.294506,Not sampled
3647,2.3418014,-2.929907,sampled
3648,-27.880997,-3.8260128,Not sampled
3649,9.666347,32.452625,Not sampled
3650,-44.355488,18.292976,sampled
3651,-37.610485,-6.102458,Not sampled
3652,-43.468754,17.801443,sampled
3653,-43.40569,17.54706,sampled
3654,-37.726345,-5.921583,Not sampled
3655,-16.971367,37.32877,Not sampled
3656,-43.70213,18.102571,sampled
3657,1.542147,-5.9925513,Not sampled
3658,-5.286743,38.653572,Not sampled
3659,-61.295273,41.653034,Not sampled
3660,-10.117925,-4.160442,Not sampled
3661,-43.92584,-0.9717243,Not sampled
3662,-45.043404,43.216038,Not sampled
3663,28.47816,65.23645,Not sampled
3664,-14.694688,16.055367,Not sampled
3665,-45.119453,42.256092,Not sampled
3666,-10.770029,8.676044,sampled
3667,-17.83218,8.859377,Not sampled
3668,19.70586,-6.912606,sampled
3669,-45.193436,42.232048,Not sampled
3670,-4.4954104,-33.016052,sampled
3671,29.628654,66.10867,Not sampled
3672,-50.75258,40.195602,Not sampled
3673,-66.93109,34.766354,Not sampled
3674,-7.109084,43.836895,Not sampled
3675,69.50335,47.705887,Not sampled
3676,-66.94585,28.482498,Not sampled
3677,28.955046,65.05745,Not sampled
3678,28.121065,65.572235,Not sampled
3679,1.5421469,-5.992551,Not sampled
3680,-5.286742,38.654625,Not sampled
3681,-61.295208,41.65315,Not sampled
3682,-10.117925,-4.160442,Not sampled
3683,-43.925674,-0.9717646,Not sampled
3684,-45.11902,42.25685,Not sampled
3685,-14.692457,16.060772,Not sampled
3686,-41.166695,44.089565,Not sampled
3687,3.6269517,-1.6061646,sampled
3688,-17.83218,8.859377,Not sampled
3689,19.708694,-7.0762715,sampled
3690,-44.808826,43.083702,Not sampled
3691,-5.208219,-34.700436,sampled
3692,28.47816,65.23645,Not sampled
3693,-50.753387,40.196106,Not sampled
3694,-66.9311,34.76636,Not sampled
3695,-7.110618,43.84225,Not sampled
3696,69.50459,47.7073,Not sampled
3697,-66.94585,28.482498,Not sampled
3698,28.800196,66.08839,Not sampled
3699,29.020357,66.711945,Not sampled
3700,-5.2866626,38.654053,Not sampled
3701,-61.29284,41.652416,Not sampled
3702,-10.119385,-4.160211,Not sampled
3703,-43.92567,-0.9717645,Not sampled
3704,-41.166016,44.083057,Not sampled
3705,28.50211,66.69386,Not sampled
3706,-14.692457,16.060505,Not sampled
3707,-41.16414,44.088516,Not sampled
3708,-45.651787,42.677353,Not sampled
3709,-17.83158,8.860285,Not sampled
3710,-46.875923,45.565365,Not sampled
3711,-45.651787,42.677353,Not sampled
3712,-41.165962,44.08305,Not sampled
3713,29.020357,66.711945,Not sampled
3714,-50.753284,40.196175,Not sampled
3715,-66.9311,34.76636,Not sampled
3716,-7.1123734,43.845406,Not sampled
3717,69.50459,47.7073,Not sampled
3718,-66.94585,28.482498,Not sampled
3719,28.121065,65.572235,Not sampled
3720,29.020357,66.711945,Not sampled
3721,30.789257,70.47292,Not sampled
3722,-61.292854,41.652443,Not sampled
3723,-10.119387,-4.160211,Not sampled
3724,-43.92584,-0.9717243,Not sampled
3725,-41.16596,44.083046,Not sampled
3726,0.12286061,13.303301,sampled
3727,-14.692457,16.060772,Not sampled
3728,-41.164085,44.08852,Not sampled
3729,-44.9158,43.196423,Not sampled
3730,-17.831573,8.860098,Not sampled
3731,-46.876034,45.565678,Not sampled
3732,-44.9158,43.196423,Not sampled
3733,-41.170795,44.089844,Not sampled
3734,9.666347,32.452625,Not sampled
3735,2.5092585,13.77643,sampled
3736,-50.753284,40.196175,Not sampled
3737,-66.93179,34.766483,Not sampled
3738,-16.234253,26.385445,Not sampled
3739,-7.1123734,43.845406,Not sampled
3740,69.50459,47.7073,Not sampled
3741,-66.94585,28.482498,Not sampled
3742,1.5329643,12.775312,sampled
3743,1.5329643,12.775312,sampled
3744,-16.234255,26.38544,Not sampled
3745,-16.971355,37.32878,Not sampled
3746,3.7357767,14.900933,sampled
3747,-27.880997,-3.8260128,Not sampled
3748,9.666347,32.452625,Not sampled
3749,-44.690334,16.570793,sampled
3750,-37.610554,-6.1019998,Not sampled
3751,-44.13834,16.49732,sampled
3752,-44.529266,16.578754,sampled
3753,-37.72648,-5.920589,Not sampled
3754,-16.971382,37.328804,Not sampled
3755,-10.119387,-4.160211,Not sampled
3756,-43.92584,-0.9717243,Not sampled
3757,-8.640062,-30.381514,sampled
3758,29.628654,66.10867,Not sampled
3759,-14.69246,16.060518,Not sampled
3760,-8.640062,-30.381514,sampled
3761,-45.454586,43.097797,Not sampled
3762,-17.831905,8.859948,Not sampled
3763,-46.87128,45.5666,Not sampled
3764,-3.721048,10.619146,sampled
3765,-45.609467,42.972042,Not sampled
3766,27.744478,64.03138,Not sampled
3767,29.628654,66.10867,Not sampled
3768,-44.23108,16.561613,sampled
3769,-66.9311,34.76636,Not sampled
3770,30.789257,70.47292,Not sampled
3771,-7.1123734,43.845406,Not sampled
3772,69.50459,47.7073,Not sampled
3773,-66.94585,28.482498,Not sampled
3774,28.526651,66.69886,Not sampled
3775,28.50211,66.69386,Not sampled
3776,-47.069695,35.988014,Not sampled
3777,30.787706,70.47227,Not sampled
3778,-45.218353,37.255272,Not sampled
3779,30.541609,64.629005,Not sampled
3780,-43.92567,-0.9717645,Not sampled
3781,-41.167507,44.094643,Not sampled
3782,28.121065,65.572235,Not sampled
3783,-14.692457,16.06051,Not sampled
3784,-41.170727,44.089836,Not sampled
3785,-45.609467,42.972042,Not sampled
3786,-17.83187,8.859931,Not sampled
3787,-46.882915,45.561386,Not sampled
3788,-45.609467,42.972042,Not sampled
3789,-41.170788,44.089832,Not sampled
3790,29.47411,65.30697,Not sampled
3791,-50.75342,40.1961,Not sampled
3792,-66.93203,34.774204,Not sampled
3793,-7.1123734,43.845406,Not sampled
3794,69.50459,47.7073,Not sampled
3795,-66.94585,28.482498,Not sampled
3796,28.066917,65.644455,Not sampled
3797,28.955046,65.05745,Not sampled
3798,30.788187,70.4724,Not sampled
3799,-41.17078,44.089832,Not sampled
3800,28.800196,66.08839,Not sampled
3801,-14.69246,16.060518,Not sampled
3802,-41.167503,44.09464,Not sampled
3803,-45.45739,43.097134,Not sampled
3804,-17.83158,8.860285,Not sampled
3805,-46.871185,45.5667,Not sampled
3806,-45.544693,42.45312,Not sampled
3807,-41.170727,44.08982,Not sampled
3808,29.47411,65.30697,Not sampled
3809,-50.753387,40.196106,Not sampled
3810,-66.93213,34.77407,Not sampled
3811,-7.1123734,43.845406,Not sampled
3812,69.50459,47.7073,Not sampled
3813,7.970443,-0.14048214,sampled
3814,28.099165,66.25948,Not sampled
3815,29.020357,66.711945,Not sampled
3816,30.788279,70.473305,Not sampled
3817,28.955046,65.05745,Not sampled
3818,-14.692457,16.060772,Not sampled
3819,-11.680782,-30.629425,sampled
3820,36.88326,-7.198864,sampled
3821,-17.83158,8.860285,Not sampled
3822,36.574512,-7.1987557,sampled
3823,-6.8520317,12.000902,sampled
3824,36.883194,-7.1988645,sampled
3825,28.099165,66.25948,Not sampled
3826,-44.378067,15.942828,sampled
3827,-66.93204,34.774208,Not sampled
3828,-7.1123734,43.845406,Not sampled
3829,69.50459,47.7073,Not sampled
3830,-66.94585,28.482498,Not sampled
3831,29.628654,66.10867,Not sampled
3832,28.800196,66.08839,Not sampled
3833,-47.069523,35.987976,Not sampled
3834,-45.219772,37.253433,Not sampled
3835,-14.821313,16.146439,Not sampled
3836,-51.03307,40.000008,Not sampled
3837,-12.70957,25.030584,sampled
3838,-50.75352,40.19601,Not sampled
3839,-17.916592,8.890867,Not sampled
3840,-50.75285,40.794163,Not sampled
3841,-50.75258,40.195602,Not sampled
3842,-51.03307,40.000008,Not sampled
3843,9.666347,32.452625,Not sampled
3844,-43.991806,16.022774,sampled
3845,-16.234255,26.38544,Not sampled
3846,-6.820468,44.471302,Not sampled
3847,68.56962,47.52637,Not sampled
3848,-44.33419,15.948193,sampled
3849,-43.82534,16.075228,sampled
3850,-16.826757,26.62496,Not sampled
3851,-16.971346,37.329033,Not sampled
3852,-41.17072,44.089844,Not sampled
3853,-44.751064,42.943268,Not sampled
3854,-17.831732,8.860047,Not sampled
3855,-46.875996,45.564,Not sampled
3856,-45.638096,42.853424,Not sampled
3857,-41.1681,44.09434,Not sampled
3858,28.955046,65.05745,Not sampled
3859,-50.75352,40.19601,Not sampled
3860,-66.93203,34.774204,Not sampled
3861,-7.1123734,43.845406,Not sampled
3862,69.50459,47.7073,Not sampled
3863,-66.94585,28.482498,Not sampled
3864,29.628654,66.10867,Not sampled
3865,28.099165,66.25948,Not sampled
3866,30.787642,70.47227,Not sampled
3867,-44.805676,43.07571,Not sampled
3868,-17.831732,8.860047,Not sampled
3869,-46.882885,45.5614,Not sampled
3870,3.8545258,3.9247818,sampled
3871,-44.912323,43.194862,Not sampled
3872,28.856352,65.754654,Not sampled
3873,-45.315445,16.34699,sampled
3874,-66.93214,34.774082,Not sampled
3875,-7.1123734,43.845406,Not sampled
3876,69.50459,47.7073,Not sampled
3877,-66.94585,28.482498,Not sampled
3878,28.999454,65.07429,Not sampled
3879,28.099165,66.25948,Not sampled
3880,-47.069515,35.98806,Not sampled
3881,-45.219772,37.253433,Not sampled
3882,9.666347,32.452625,Not sampled
3883,-44.771717,15.971016,sampled
3884,-37.610554,-6.1019998,Not sampled
3885,-44.771717,15.971016,sampled
3886,-44.90685,15.994273,sampled
3887,-37.727745,-5.9132137,Not sampled
3888,-16.971354,37.3288,Not sampled
3889,-17.831732,8.860047,Not sampled
3890,19.382427,-6.452879,sampled
3891,-45.544693,42.45312,Not sampled
3892,-8.640062,-30.381514,sampled
3893,28.856352,65.754654,Not sampled
3894,-50.753284,40.196175,Not sampled
3895,-66.93203,34.774204,Not sampled
3896,-7.1123734,43.845406,Not sampled
3897,69.50459,47.7073,Not sampled
3898,-66.94585,28.482498,Not sampled
3899,29.628654,66.10867,Not sampled
3900,28.856352,65.754654,Not sampled
3901,30.788187,70.4724,Not sampled
3902,-46.882915,45.561386,Not sampled
3903,-45.544693,42.45312,Not sampled
3904,-41.16743,44.094303,Not sampled
3905,28.099165,66.25948,Not sampled
3906,-50.753304,40.19619,Not sampled
3907,-66.93213,34.77407,Not sampled
3908,41.14924,-11.117456,sampled
3909,69.50459,47.7073,Not sampled
3910,-66.94585,28.482498,Not sampled
3911,28.47816,65.23645,Not sampled
3912,28.121065,65.572235,Not sampled
3913,30.788187,70.4724,Not sampled
3914,-18.241268,8.61555,Not sampled
3915,-50.513718,37.54708,Not sampled
3916,-45.565853,42.977978,Not sampled
3917,-17.100807,9.732966,Not sampled
3918,-45.125523,43.214066,Not sampled
3919,2.8469908,-31.453812,sampled
3920,29.628654,66.10867,Not sampled
3921,-50.75258,40.195602,Not sampled
3922,-66.93203,34.774204,Not sampled
3923,-7.1123734,43.845406,Not sampled
3924,69.50459,47.7073,Not sampled
3925,-66.94585,28.482498,Not sampled
3926,28.800196,66.08839,Not sampled
3927,29.628654,66.10867,Not sampled
3928,-45.497414,42.393047,Not sampled
3929,28.099165,66.25948,Not sampled
3930,-45.80553,17.16448,sampled
3931,-66.93204,34.774208,Not sampled
3932,-7.1123734,43.845406,Not sampled
3933,69.50459,47.7073,Not sampled
3934,-66.94585,28.482498,Not sampled
3935,28.121065,65.572235,Not sampled
3936,29.47411,65.30697,Not sampled
3937,-47.069523,35.987976,Not sampled
3938,30.789257,70.47292,Not sampled
3939,-45.21859,37.25519,Not sampled
3940,29.628654,66.10867,Not sampled
3941,-47.564114,23.90722,sampled
3942,-66.93204,34.774208,Not sampled
3943,-7.1123734,43.845406,Not sampled
3944,69.50459,47.7073,Not sampled
3945,-66.94587,28.482512,Not sampled
3946,29.47411,65.30697,Not sampled
3947,29.47411,65.30697,Not sampled
3948,-45.80553,17.164484,sampled
3949,-16.234253,26.385445,Not sampled
3950,-45.7635,16.787216,sampled
3951,-45.728474,16.755186,sampled
3952,-16.826757,26.62496,Not sampled
3953,-16.971367,37.32877,Not sampled
3954,-50.7534,40.19609,Not sampled
3955,-66.939384,34.759193,Not sampled
3956,-16.234253,26.385445,Not sampled
3957,-6.8204675,44.471302,Not sampled
3958,68.56971,47.526524,Not sampled
3959,-66.94336,28.466957,Not sampled
3960,-45.728474,16.755186,sampled
3961,-45.728474,16.755186,sampled
3962,-16.826757,26.624958,Not sampled
3963,-16.971346,37.329033,Not sampled
3964,-66.93204,34.774208,Not sampled
3965,-7.1123734,43.845406,Not sampled
3966,69.50459,47.7073,Not sampled
3967,-66.945885,28.482498,Not sampled
3968,28.856352,65.754654,Not sampled
3969,29.47411,65.30697,Not sampled
3970,-47.069515,35.98806,Not sampled
3971,-45.218353,37.255272,Not sampled
3972,-7.1123734,43.845406,Not sampled
3973,69.50459,47.7073,Not sampled
3974,-66.94585,28.482498,Not sampled
3975,29.299955,66.758575,Not sampled
3976,29.299955,66.758575,Not sampled
3977,-45.55361,16.484682,sampled
3978,-45.790447,17.360918,sampled
3979,-45.790447,17.360918,sampled
3980,-16.971367,37.32877,Not sampled
3981,69.50459,47.7073,Not sampled
3982,-66.94585,28.482498,Not sampled
3983,28.099165,66.25948,Not sampled
3984,28.47816,65.23645,Not sampled
3985,30.78819,70.47238,Not sampled
3986,-66.945786,28.482563,Not sampled
3987,28.856352,65.754654,Not sampled
3988,29.628654,66.10867,Not sampled
3989,30.787642,70.47227,Not sampled
3990,28.526651,66.69886,Not sampled
3991,29.628654,66.10867,Not sampled
3992,-45.42676,16.326557,sampled
3993,-16.234253,26.385445,Not sampled
3994,-16.97135,37.32931,Not sampled
3995,-16.234255,26.385448,Not sampled
3996,-16.971367,37.32877,Not sampled
3997,-50.512733,37.547203,Not sampled
3998,-45.497654,42.393276,Not sampled
3999,-17.100813,9.732993,Not sampled
4000,41.1486,-11.11638,sampled
4001,-1.2120332,16.742992,Not sampled
4002,-2.8032887,16.629927,Not sampled
4003,-16.971355,37.32878,Not sampled
4004,-1.2120332,16.742992,Not sampled
4005,-45.497654,42.393276,Not sampled
4006,-22.424585,17.162632,Not sampled
4007,-22.357708,17.188553,Not sampled
4008,-22.377157,17.182884,Not sampled
4009,30.4777,12.807025,sampled
4010,11.51214,29.414373,sampled
4011,11.51217,29.414951,sampled
4012,-37.599377,38.669685,Not sampled
4013,9.58048,30.059587,sampled
4014,-43.608864,37.666965,Not sampled
4015,-60.409363,37.336494,Not sampled
4016,11.394197,29.197824,sampled
4017,-60.484417,42.15219,Not sampled
4018,-2.5392146,11.612698,sampled
4019,11.51928,29.436716,sampled
4020,-25.887665,17.308172,Not sampled
4021,-57.378178,42.296482,Not sampled
4022,41.14003,-11.106649,sampled
4023,-26.325132,-28.874735,Not sampled
4024,-48.007683,-38.083233,Not sampled
4025,1.7134416,28.370342,sampled
4026,1.7132983,28.368372,sampled
4027,-37.632557,38.71255,Not sampled
4028,1.5784789,30.382751,sampled
4029,4.7646885,29.636332,Not sampled
4030,-43.95402,37.732216,Not sampled
4031,-48.161083,39.798424,Not sampled
4032,1.3784224,25.460676,Not sampled
4033,-43.424435,46.224697,Not sampled
4034,1.7494417,28.45517,sampled
4035,-24.104053,17.110386,Not sampled
4036,-49.723907,44.462147,Not sampled
4037,-5.184133,14.4480715,Not sampled
4038,2.8493655,44.333336,Not sampled
4039,-26.325132,-28.874735,Not sampled
4040,-32.384697,-18.311672,sampled
4041,-71.495445,-3.8263946,sampled
4042,-36.885876,-9.737743,Not sampled
4043,-43.953945,37.73233,Not sampled
4044,-48.16101,39.7982,Not sampled
4045,1.3784114,25.461046,Not sampled
4046,-43.42459,46.225063,Not sampled
4047,-45.394634,16.363403,sampled
4048,-26.1077,-28.102228,Not sampled
4049,-24.104053,17.110386,Not sampled
4050,-49.723907,44.462147,Not sampled
4051,0.04668019,11.164309,sampled
4052,-30.855541,-11.549093,Not sampled
4053,-32.3845,-18.30981,sampled
4054,2.8469908,-31.453812,sampled
4055,-36.8869,-9.737856,Not sampled
4056,-43.953743,37.731995,Not sampled
4057,-48.16049,39.798344,Not sampled
4058,1.3784221,25.460835,Not sampled
4059,-43.42459,46.225063,Not sampled
4060,-45.677116,17.61063,sampled
4061,-26.107702,-28.102228,Not sampled
4062,-24.104836,17.110373,Not sampled
4063,-49.723907,44.462147,Not sampled
4064,-4.2284756,15.124892,Not sampled
4065,-30.855972,-11.549217,Not sampled
4066,-71.49499,-3.8264432,sampled
4067,-36.886326,-9.737756,Not sampled
4068,-43.953945,37.73233,Not sampled
4069,-48.16049,39.798344,Not sampled
4070,-23.834318,18.822987,Not sampled
4071,1.3784224,25.460676,Not sampled
4072,-43.42459,46.225063,Not sampled
4073,-45.677116,17.61063,sampled
4074,-23.810839,18.874466,Not sampled
4075,-26.1077,-28.102228,Not sampled
4076,-24.104153,17.110453,Not sampled
4077,-49.723907,44.462147,Not sampled
4078,-1.5324837,11.934302,sampled
4079,4.4386106,58.180325,Not sampled
4080,-36.88588,-9.7377825,Not sampled
4081,-43.953945,37.73233,Not sampled
4082,-48.16027,39.79801,Not sampled
4083,1.3784113,25.46083,Not sampled
4084,-43.424618,46.22533,Not sampled
4085,-26.107702,-28.102228,Not sampled
4086,-24.104595,17.110157,Not sampled
4087,-49.721573,44.461178,Not sampled
4088,-6.2093673,8.33742,sampled
4089,-30.855972,-11.549217,Not sampled
4090,-43.953743,37.73199,Not sampled
4091,-48.160316,39.798435,Not sampled
4092,1.3784224,25.460676,Not sampled
4093,-43.424488,46.2247,Not sampled
4094,-44.925617,21.020016,sampled
4095,-26.107702,-28.102228,Not sampled
4096,-24.104153,17.110453,Not sampled
4097,-49.722454,44.462753,Not sampled
4098,0.1046695,15.998286,Not sampled
4099,-30.855972,-11.549217,Not sampled
4100,-43.567993,21.189867,sampled
4101,-3.020982,12.278802,sampled
4102,-68.05994,-0.1528302,sampled
4103,-48.530712,16.248137,sampled
4104,1.7494417,28.45517,sampled
4105,-2.060608,12.3286,sampled
4106,19.26455,15.223328,sampled
4107,-3.986797,11.479058,sampled
4108,2.849359,44.333347,Not sampled
4109,10.625029,36.22212,sampled
4110,-68.4326,-0.7001108,sampled
4111,-48.530712,16.248137,sampled
4112,1.7494395,28.45505,sampled
4113,-31.060913,18.236086,Not sampled
4114,19.264345,15.224859,sampled
4115,-1.7773458,10.991248,sampled
4116,2.849359,44.333347,Not sampled
4117,17.343334,-40.32512,sampled
4118,3.319766,-36.65775,sampled
4119,2.5092585,13.77643,sampled
4120,1.2399474,14.988352,Not sampled
4121,-70.62049,-1.8262852,sampled
4122,-46.336838,20.59236,sampled
4123,1.7494417,28.45517,sampled
4124,-3.9727383,12.213355,sampled
4125,19.242296,15.198535,sampled
4126,-4.4006066,13.084494,sampled
4127,2.8493655,44.333336,Not sampled
4128,-46.336838,20.59236,sampled
4129,1.7494417,28.45517,sampled
4130,-31.060888,18.236084,Not sampled
4131,19.26455,15.223328,sampled
4132,-9.132804,8.36399,sampled
4133,2.849366,44.33335,Not sampled
4134,11.519426,29.436708,sampled
4135,-25.88641,17.30895,Not sampled
4136,-57.37819,42.296577,Not sampled
4137,41.453743,-11.424777,sampled
4138,-8.640062,-30.381514,sampled
4139,1.0872443,11.695889,sampled
4140,67.83054,1.4361111,sampled
4141,-24.104322,17.11044,Not sampled
4142,-49.72161,44.462715,Not sampled
4143,-1.640927,14.259441,Not sampled
4144,-30.855541,-11.549093,Not sampled
4145,2.5649414,15.391006,sampled
4146,67.63094,1.1095492,sampled
4147,67.83054,1.4361111,sampled
4148,19.242298,15.197633,sampled
4149,4.0305333,13.729258,sampled
4150,2.849359,44.333347,Not sampled
4151,0.99123585,13.778527,sampled
4152,2.8493676,44.333344,Not sampled
4153,2.849359,44.333347,Not sampled
4154,0.49461854,11.758043,sampled
4155,13.929922,-22.008806,Not sampled
4156,14.037838,-23.568735,Not sampled
4157,13.931864,-22.009369,Not sampled
4158,28.31356,-6.1265917,sampled
4159,14.029674,-23.294909,Not sampled
4160,13.930239,-22.008787,Not sampled
4161,28.308231,-6.2725425,sampled
4162,14.036708,-23.567245,Not sampled
4163,13.930239,-22.008787,Not sampled
4164,10.093649,-14.179131,Not sampled
4165,13.930239,-22.008787,Not sampled
4166,14.036706,-23.56719,Not sampled
4167,10.269693,-20.59209,Not sampled
4168,-45.387325,20.419275,sampled
4169,-38.32681,18.234972,sampled
4170,10.085442,-14.185244,Not sampled
4171,13.930239,-22.008787,Not sampled
4172,-46.0137,0.6451549,Not sampled
4173,13.889168,-22.002403,Not sampled
4174,13.936963,-23.244652,Not sampled
4175,19.910913,-49.559982,sampled
4176,19.263704,-6.7192707,sampled
4177,-1.6101073,-30.48311,sampled
4178,-0.5732921,12.180461,sampled
4179,19.23835,-6.7896647,sampled
4180,3.126562,-33.224075,sampled
4181,19.910913,-49.559982,sampled
4182,-2.8401392,14.0377035,Not sampled
4183,8.950284,-10.5620985,sampled
4184,19.176708,-7.132106,sampled
4185,19.910913,-49.559982,sampled
4186,10.235067,-20.584934,Not sampled
4187,-47.246677,16.14328,sampled
4188,-48.109245,18.777332,Not sampled
4189,8.481664,-9.923117,sampled
4190,0.43882194,12.592675,sampled
4191,-43.460693,3.8627286,sampled
4192,-1.6101073,-30.48311,sampled
4193,-1.6101073,-30.48311,sampled
4194,19.17393,-7.1151776,sampled
4195,15.328352,-13.648662,Not sampled
4196,-1.0575651,15.358325,Not sampled
4197,18.80372,-4.8549147,sampled
4198,-1.6101073,-30.48311,sampled
4199,19.910913,-49.559982,sampled
4200,17.915274,-5.944821,sampled
4201,9.808647,-11.083965,sampled
4202,17.915274,-5.944821,sampled
4203,22.424109,-39.767868,Not sampled
4204,10.269707,-20.592295,Not sampled
4205,-48.71608,17.464594,Not sampled
4206,-46.514503,19.152721,Not sampled
4207,9.906052,-11.057766,sampled
4208,17.915274,-5.944821,sampled
4209,-43.074364,3.7640808,sampled
4210,15.328352,-13.64863,Not sampled
4211,-1.6101073,-30.48311,sampled
4212,-1.6101073,-30.48311,sampled
4213,-4.0937977,13.99271,Not sampled
4214,-5.4164205,13.415272,sampled
4215,-1.6101073,-30.48311,sampled
4216,22.424109,-39.767868,Not sampled
4217,23.272318,-7.9137993,sampled
4218,8.950407,-10.561656,sampled
4219,23.423502,-7.236737,sampled
4220,22.424109,-39.767868,Not sampled
4221,10.235064,-20.584677,Not sampled
4222,-48.109245,18.777332,Not sampled
4223,-48.109245,18.777332,Not sampled
4224,8.481664,-9.923117,sampled
4225,-2.2892983,13.061011,sampled
4226,-43.46067,3.8627279,sampled
4227,3.126562,-33.224075,sampled
4228,-0.15840147,-43.269394,sampled
4229,47.035,19.169,sampled
4230,29.035555,-3.6706734,sampled
4231,-2.8401392,14.0377035,Not sampled
4232,25.915411,-60.876186,sampled
4233,29.03605,-3.6698043,sampled
4234,-43.496998,3.8733935,sampled
4235,29.036652,-3.6692636,sampled
4236,25.915411,-60.876186,sampled
4237,10.2350645,-20.584778,Not sampled
4238,-47.31246,17.275091,Not sampled
4239,-50.65153,22.20364,sampled
4240,-43.460693,3.8627286,sampled
4241,46.867085,18.729967,sampled
4242,-47.208447,0.05935268,sampled
4243,2.7859955,-74.8018,sampled
4244,2.7819748,-74.80633,sampled
4245,20.042444,-4.184388,sampled
4246,-0.94303644,-35.409317,sampled
4247,18.16614,-43.27722,sampled
4248,17.915274,-5.944821,sampled
4249,9.808645,-11.083734,sampled
4250,23.12178,-8.470761,sampled
4251,18.16614,-43.27722,sampled
4252,-47.31246,17.275091,Not sampled
4253,-47.31246,17.275091,Not sampled
4254,9.906145,-11.0577965,sampled
4255,18.80372,-4.8549147,sampled
4256,-43.074436,3.7640748,sampled
4257,15.328352,-13.64863,Not sampled
4258,-11.680782,-30.629425,sampled
4259,-11.680782,-30.629425,sampled
4260,18.16614,-43.27722,sampled
4261,20.042444,-4.184388,sampled
4262,9.808659,-11.083568,sampled
4263,20.042444,-4.184388,sampled
4264,18.16614,-43.27722,sampled
4265,11.007964,-19.131998,Not sampled
4266,-47.246677,16.14328,sampled
4267,-47.31246,17.275091,Not sampled
4268,9.906052,-11.057766,sampled
4269,17.915274,-5.944821,sampled
4270,-43.074436,3.7640748,sampled
4271,15.328352,-13.64863,Not sampled
4272,3.319766,-36.65775,sampled
4273,3.319766,-36.65775,sampled
4274,25.915411,-60.876186,sampled
4275,29.036335,-3.6704032,sampled
4276,-43.02108,3.7688518,sampled
4277,29.03605,-3.6698046,sampled
4278,25.915411,-60.876186,sampled
4279,-47.246677,16.14328,sampled
4280,-50.651016,22.203617,sampled
4281,-43.074436,3.7640767,sampled
4282,29.03605,-3.6698046,sampled
4283,-47.102917,0.14785342,sampled
4284,29.910896,-3.9602818,sampled
4285,5.199888,-75.90608,sampled
4286,18.705265,-8.99887,sampled
4287,9.808645,-11.083734,sampled
4288,19.327036,-6.5602813,sampled
4289,19.910913,-49.559982,sampled
4290,11.007964,-19.131998,Not sampled
4291,-45.217712,19.750372,sampled
4292,-48.71608,17.464594,Not sampled
4293,9.906008,-11.05751,sampled
4294,17.457558,-7.3251176,sampled
4295,-43.074436,3.7640748,sampled
4296,15.328352,-13.64863,Not sampled
4297,-5.903572,-26.574104,sampled
4298,21.212475,-9.825233,sampled
4299,9.808645,-11.083734,sampled
4300,22.385405,-9.241963,sampled
4301,17.343334,-40.32512,sampled
4302,11.007936,-19.131857,Not sampled
4303,-48.109245,18.777332,Not sampled
4304,-43.98498,20.945576,sampled
4305,9.905875,-11.057626,sampled
4306,18.705265,-8.99887,sampled
4307,-43.074364,3.7640808,sampled
4308,15.328352,-13.64863,Not sampled
4309,-5.903572,-26.574104,sampled
4310,18.705265,-8.99887,sampled
4311,19.910913,-49.559982,sampled
4312,-46.514503,19.152721,Not sampled
4313,-46.514503,19.152721,Not sampled
4314,-8.259486,13.602117,sampled
4315,-8.259486,13.602117,sampled
4316,46.867085,18.729967,sampled
4317,1.1125671,16.643618,Not sampled
4318,-3.1472812,15.388861,Not sampled
4319,19.910913,-49.559982,sampled
4320,10.269707,-20.592295,Not sampled
4321,-46.514503,19.152721,Not sampled
4322,-47.068043,18.070549,Not sampled
4323,9.9060545,-11.057618,sampled
4324,21.212475,-9.825233,sampled
4325,-43.074436,3.7640767,sampled
4326,15.328352,-13.64863,Not sampled
4327,-5.903572,-26.574104,sampled
4328,10.269707,-20.592295,Not sampled
4329,-46.514503,19.152721,Not sampled
4330,-46.514503,19.152721,Not sampled
4331,9.9060545,-11.057618,sampled
4332,22.356806,-4.7962117,sampled
4333,-43.074364,3.7640808,sampled
4334,15.328352,-13.64863,Not sampled
4335,-0.94303644,-35.409317,sampled
